2025-07-23 16:02:40,139 | DEBUG    | amazon.scraper | Card 32: produto não extraído
2025-07-23 16:02:40,197 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B07XFRJX9H
2025-07-23 16:02:40,197 | DEBUG    | amazon.scraper | Card 33: produto não extraído
2025-07-23 16:02:40,248 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0DJ9F6JBC
2025-07-23 16:02:40,249 | DEBUG    | amazon.scraper | Card 34: produto não extraído
2025-07-23 16:02:40,293 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0CQ645VTL
2025-07-23 16:02:40,294 | DEBUG    | amazon.scraper | Card 35: produto não extraído
2025-07-23 16:02:40,372 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B07YNZ1VNZ
2025-07-23 16:02:40,373 | DEBUG    | amazon.scraper | Card 36: produto não extraído
2025-07-23 16:02:40,435 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B09R2F1X4C
2025-07-23 16:02:40,435 | DEBUG    | amazon.scraper | Card 37: produto não extraído
2025-07-23 16:02:40,499 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0F1DRCPN9
2025-07-23 16:02:40,499 | DEBUG    | amazon.scraper | Card 38: produto não extraído
2025-07-23 16:02:40,576 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0CCW5QZYC
2025-07-23 16:02:40,576 | DEBUG    | amazon.scraper | Card 39: produto não extraído
2025-07-23 16:02:40,697 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B085DCLKB5
2025-07-23 16:02:40,700 | DEBUG    | amazon.scraper | Card 40: produto não extraído
2025-07-23 16:02:40,801 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B07P385VSB
2025-07-23 16:02:40,802 | DEBUG    | amazon.scraper | Card 41: produto não extraído
2025-07-23 16:02:40,859 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0F63LVRZ6
2025-07-23 16:02:40,860 | DEBUG    | amazon.scraper | Card 42: produto não extraído
2025-07-23 16:02:40,917 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0878ZTK15
2025-07-23 16:02:40,918 | DEBUG    | amazon.scraper | Card 43: produto não extraído
2025-07-23 16:02:40,982 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B08Q1LJ1YP
2025-07-23 16:02:40,983 | DEBUG    | amazon.scraper | Card 44: produto não extraído
2025-07-23 16:02:41,052 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0CSPPPVFJ
2025-07-23 16:02:41,053 | DEBUG    | amazon.scraper | Card 45: produto não extraído
2025-07-23 16:02:41,096 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0CQ6CFQ8J
2025-07-23 16:02:41,096 | DEBUG    | amazon.scraper | Card 46: produto não extraído
2025-07-23 16:02:41,129 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B08F2PDXST
2025-07-23 16:02:41,130 | DEBUG    | amazon.scraper | Card 47: produto não extraído
